"Do some research on al-Khorezmi (also al-Khwarizmi), the man from whose name the word ""algorithm"" is derived. In particular, you should learn what the origins of the words ""algorithm"" and ""algebra"" have in common. ",0.17922085965
"Describe the algorithm used by your favorite ATM machine in dispensing cash. (You may give your description in either English or pseudocode, whichever you find more convenient.) ",0.17898133152
"The sample variance of n measurements x1, . . . , xn can be computed as either in=1(xi - xų)2 n xi where xų = i=1 n-1 n or n xi2 - ( n xi )2/ n i=1 i=1 . n-1 Find and compare the number of divisions, multiplications, and additions/ subtractions (additions and subtractions are usually bunched together) that are required for computing the variance according to each of these formulas. ",0.186664275643
Give an example of an array of n elements for which the sentinel mentioned in the text is actually needed. What should be its value? Also explain why a single sentinel suffices for any input.,0.151852101958
Which of the following binary trees are AVL trees? 5 5 5 3 6 4 6 3 6 2 8 2 8 1 2 7 9 1 3 7 9 (a) (b) (c),0.164770693531
"Sort the following lists by heapsort by using the array representation of heaps. a. 1, 2, 3, 4, 5 (in increasing order) b. 5, 4, 3, 2, 1 (in increasing order) c. S, O, R, T, I, N, G (in alphabetical order) ",0.235734387506
Apply Horner's rule to evaluate the polynomial p(x) = 3x4 - x3 + 2x + 5 at x = -,0.263457804305
Why is the time efficiency of algorithm OptimalBST cubic? b. Why is the space efficiency of algorithm OptimalBST quadratic?,0.191251122897
Apply Warshall's algorithm to find the transitive closure of the digraph defined by the following adjacency matrix: 0 1 0 0 0 0 1 0 0 0 0 1 0 0 0 0,0.265212249005
"Find a trivial lower-bound class for each of the following problems and indicate, if you can, whether this bound is tight. a. finding the largest element in an array b. checking completeness of a graph represented by its adjacency matrix c. generating all the subsets of an n-element set d. determining whether n given real numbers are all distinct ",0.148783777797
"Prove that if p(x) is a polynomial of an odd degree, then it must have at least one real root. b. Prove that if x0 is a root of an n-degree polynomial p(x), the polynomial can be factored into p(x) = (x - x0)q(x), where q(x) is a polynomial of degree n - 1",0.210400165715
Simplify the functions given to single out the terms defining their orders of growth.,0.216951599641
Check how fast the count values grow with doubling the input size.,0.169751581271
What property of a BFS forest indicates a cycle's presence? (The answer is similar to the one for a DFS forest.) b. Find two examples supporting this answer.,0.275978327669
Represent the disk movements by flipping bits in a binary n-tuple.,0.137342225726
Trace the algorithm as we did in solving another system in the section.,0.265318225586
"First, express the right-hand side as a function of h. Then, prove the obtained equality by either using the formula for the sum i2i given in Appendix A or by mathematical induction on h. ",0.145579557198
Check whether the algorithm can reverse a relative ordering of equal elements.,0.16196484492
Thinking about searching for information should lead to a variety of examples.,0.195273937421
The algorithm's time efficiency can be investigated by following the standard plan of analyzing the time efficiency of a nonrecursive algorithm. b. How much space do the two tables generated by the algorithm use?,0.169040377415
"Given that the official purpose of the U.S. patent system is the promotion of the ""useful arts,"" do you think algorithms are patentable in this country? Should they be? ",0.135836103867
Name the algorithms for the searching problem that you already know. Give a good succinct description of each algorithm in English,0.177334872864
Find a Web site dedicated to applications of the Fibonacci numbers and study it.,0.343486543304
"For the version of quicksort given in this section: a. Are arrays made up of all equal elements the worst-case input, the bestcase input, or neither? b. Are strictly decreasing arrays the worst-case input, the best-case input, or neither? ",0.227972551494
"Construct a heap for the list 1, 8, 6, 5, 3, 7, 4 by the bottom-up algorithm.",0.180824112951
Is heapsort a stable sorting algorithm?,0.253881633323
Apply Horner's rule to convert 110100101 from binary to decimal.,0.189703817487
Write pseudocode for a linear-time algorithm that generates the optimal binary search tree from the root table.,0.171432659827
Explain what adjustments if any need to be made in Dijkstra's algorithm and/or in an underlying graph to solve the following problems. a. Solve the single-source shortest-paths problem for directed weighted graphs. b. Find a shortest path between two given vertices of a weighted graph or digraph. (This variation is called the single-pair shortest-path problem.) c. Find the shortest paths to a given vertex from each other vertex of a weighted graph or digraph. (This variation is called the single-destination shortest-paths problem.) d. Solve the single-source shortest-paths problem in a graph with nonnegative numbers assigned to its vertices (and the length of a path defined as the sum of the vertex numbers on the path).,0.171802873268
Consider the problem of identifying a lighter fake coin among n identicallooking coins with the help of a balance scale. Can we use the same information-theoretic argument as the one in the text for the number of questions in the guessing game to conclude that any algorithm for identifying the fake will need at least log2 n weighings in the worst case?,0.256370438807
Apply the bisection method to find the root of the equation x3 + x - 1 = 0 with an absolute error smaller than 10-,0.256838339945
You can prove this assertion either by computing an appropriate limit or by applying mathematical induction. b. Compute limn a1n/a2n.,0.133402123884
Compare the values of the functions lg lg n and lg n for n = 2k.,0.295099674889
"Given the fact that both traversals can reach a new vertex if and only if it is adjacent to one of the previously visited vertices, which vertices will be visited by the time either traversal halts (i.e., its stack or queue becomes empty)? ",0.202799869638
Trace the algorithm on the input given. You will have to use it again in order to compute the products of two-digit numbers as well.,0.164670053196
Use the Gaussian elimination results as explained in the text. b. It is one of the varieties of the transform-and-conquer technique. Which one?,0.207685476002
Where in a heap should one look for its smallest element?,0.272817669375
Where will A[i] be in the sorted array?,0.146276908239
"Use the standard rules of sum manipulation and, in particular, the geometric series formula. b. You will need to take logarithms base m/2 in your derivation. ",0.234873053702
Write down driving directions for going from your school to your home with the precision required from an algorithm's description. b. Write down a recipe for cooking your favorite dish with the precision required by an algorithm.,0.200207195116
"Describe how one can implement each of the following operations on an array so that the time it takes does not depend on the array's size n. a. Delete the ith element of an array (1 i n). b. Delete the ith element of a sorted array (the remaining array has to stay sorted, of course). ",0.129301041515
Fibonacci's rabbits problem A man put a pair of rabbits in a place surrounded by a wall. How many pairs of rabbits will be there in a year if the initial pair of rabbits (male and female) are newborn and all rabbit pairs are not fertile during their first month of life but thereafter give birth to one new male/female pair at the end of every month?,0.251232037621
"For quicksort with the median-of-three pivot selection, are strictly increasing arrays the worst-case input, the best-case input, or neither? b. Answer the same question for strictly decreasing arrays. ",0.31937226254
